Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22
MXD1	-2.367394424	0.791299235	1.700948616	0.330104658	1.162063169	-1.002318242	-3.097127269	-0.044700902	1.224895354	0.419417254	1.14162435	0.684389729	0.905254918	0.823837502	0.130932991	1.158313768	-0.11653888	0.911805456	0.081171099	-1.084109963	1.777138117	-0.946890519
MZT1	-0.9063492	0.321894613	0.200176986	-0.859884366	1.142709251	-0.301119712	0.388916304	0.530489545	0.245069889	-1.046230517	-1.119693546	-0.037607115	1.266432535	-0.38544539	-2.064414771	-1.056955269	-1.212081948	-0.233966167	2.081416837	2.290384981	-1.271464751	2.372865248
NAAA	-1.366586987	1.272030973	1.194345956	0.48362711	0.928757189	-1.290915346	-2.955500368	-0.720584145	0.221921992	0.70974373	0.743231148	0.428516359	-1.459469316	-0.226162834	1.203558411	1.594642696	0.823497532	0.555310874	0.200351365	-0.474666243	1.522326198	-0.682486769
NAALADL1	-0.567312714	0.789785422	1.438922099	0.709373587	-1.052401461	-1.318980201	0.024010596	0.350956717	0.294000346	2.393424397	1.963395678	-2.230669902	-1.409369023	-0.761072616	0.803942927	1.371424266	-0.517391948	-0.548625945	-0.905101548	-1.044282812	-0.438643929	-0.402115657
NANP	-0.143104527	0.879024806	-0.632473108	-0.937449383	-0.287416231	-1.32873457	2.13333201	0.65467592	-0.887331653	-1.23878441	-0.03817911	-0.570959171	0.542223065	-0.564647728	-0.840296615	-0.886347162	-0.422392529	-0.762235588	0.702574428	2.603829578	-0.567556606	0.316894057
NAP1L4	1.291792548	0.135862523	-0.720181057	-0.501011254	-2.139416687	0.419156089	0.375421204	0.778415108	-0.39187526	0.776225433	0.041949952	-0.007390331	0.396506237	-0.36600017	-0.887615632	-1.08530813	-0.235293843	0.379090384	1.884706757	2.719547591	-2.11503065	0.361658172
NAPG	-2.042538598	1.697419045	0.081188975	-1.015655766	0.815228913	0.113783362	1.564578123	-0.474228478	-0.687010391	-0.085784224	-1.04635896	0.048835082	1.613102197	1.106124072	-0.389694576	1.912878058	0.112530326	0.909892308	0.95140944	-0.668430188	0.215326447	0.88916347
NAT8B	-0.578933646	-0.056250881	-0.48638691	0.270340948	-0.610201429	-0.936510947	-1.66042637	-0.24169898	-0.911488827	-0.149820921	0.527897197	-0.025857698	-0.762742233	-0.540049847	-0.060275897	0.067533524	-0.135926149	-0.108440947	0.423295643	-0.121669667	0.157181414	-0.06615034
NAV2	-2.022776019	-0.383975825	-0.034323575	-0.590639156	0.128560474	-0.737939958	2.657382843	2.451553511	-0.220440223	-0.14814672	-0.47418383	0.147087549	1.807276403	-0.736186465	0.053837058	0.024333377	0.325626003	0.269350311	0.752361903	1.862135383	-1.186612674	0.124233347
NBEA	0.087008579	0.042611769	0.828496493	1.337624016	0.327570823	0.669579991	4.127834572	3.090354653	0.168205792	-0.458943964	0.962813609	0.238070148	-0.419587095	-1.086674466	0.622165743	-0.149753336	1.855791836	1.083692017	-0.315329301	-1.067247861	0.068252885	2.042750325
NBL1	-2.085090727	-0.152057185	0.678090796	0.239018826	-0.500438049	-1.455164853	-0.31492474	-1.306857479	-1.029769828	1.506722983	1.419243912	1.512288977	0.145766404	0.733650676	-1.575025916	-0.787055794	-0.450182506	-0.403497441	0.073273781	-1.277796987	-0.824859707	0.111531374
NDNL2	1.326081705	-1.103332999	-1.222941248	1.106066336	-0.497283138	0.756475798	1.947965782	1.55426006	-0.189992467	-0.355137595	1.004319961	-1.035604342	1.206765788	-0.132685371	-1.297582658	-0.851696848	0.303485939	-0.949957658	0.308465915	1.575211903	-1.677306562	0.639399988
NDRG1	-2.759800525	-0.455072446	0.235005333	-0.480061158	-0.278194646	-0.06200802	-2.153828193	-0.452755378	-0.561043082	0.268212433	-0.484051947	-0.838929655	2.056836113	0.153645692	-0.476099081	0.335829808	-0.586289657	-1.05290015	1.390342359	-0.852915006	0.494136555	1.379500854
NDUFA1	-1.211141705	0.522750048	0.17801481	-1.407038755	-0.079159288	-1.626855486	0.832653512	0.62791934	-0.405165781	0.956116205	-0.918153528	0.062760121	-0.934515261	0.270347327	0.371523606	1.044151064	0.593973993	1.412556031	1.83185838	2.120741533	-1.091889685	0.036712307
NDUFB10	-1.67019132	0.957838441	0.00512523	-1.362805387	-0.400543406	-1.950285676	0.076459843	0.602692095	-0.950636778	1.017759106	-0.962571134	1.026892971	0.293568602	0.261311558	-0.382916439	0.22895889	-0.585636922	0.227150083	-1.799329511	-0.198356288	-1.706201097	1.655267735
NDUFB7	-0.836698252	0.486377853	0.352985875	-1.217092551	-0.515936157	-1.659107914	0.619750682	0.33539047	-1.23479518	0.901817474	-0.061184079	0.654279212	0.042868176	0.298185413	-0.664864076	0.107738439	-0.334785091	0.386162306	-0.264934987	0.583857587	-3.417205308	1.737326539
NDUFS2	-2.110494691	0.307513959	0.18339483	-1.725841205	-0.054088454	-1.289431216	-0.293037825	-0.235653531	-0.700453693	1.028417723	-0.40278693	0.747781462	-0.406659177	-0.414285975	-0.709935845	-0.271487253	-0.697397675	1.243086914	0.789148082	-0.104345446	-0.115665841	-0.086536379
NME7	-0.094104031	1.2814291	-1.052508563	-0.327762657	0.317618481	0.16913991	2.797270976	1.645852323	-0.247633605	-0.414647762	0.1704645	-0.808134982	0.730520036	-0.716324722	-1.432917114	-0.82629785	-0.103945818	-0.028943761	1.675258096	0.843939646	-0.200241235	0.683119998
NMU	-0.173752269	-0.380454263	-0.283184268	-0.595588846	-0.030700041	2.390214257	-0.202798015	-1.230595926	-0.358656645	-0.293619088	-0.157443134	-0.637324066	1.946491127	0.738829511	-1.305691468	-0.741661692	-1.133896712	-0.963042456	-0.546539944	-0.545957864	-1.36635561	0.345187067
NOS3	0.216082105	-0.411174502	0.07069968	0.767848923	-0.839831406	0.105063437	-1.031912115	-0.283765622	-0.361797832	-0.33018542	0.233301724	-0.766650772	-0.806521307	0.005922136	-0.995813995	-1.149560213	-1.553734708	-0.830582887	0.355132887	3.005634501	0.134097431	-0.52475971
NPY	0.31650952	0.449695315	-1.169985969	-0.048967346	-0.653517366	-0.922942777	0.251918457	0.868321232	-0.351936179	-0.775639583	0.644763946	-0.663853351	-0.533822111	1.499936469	0.652780641	0.524636456	-0.311620987	0.455768184	-0.953468921	-0.011600701	1.270508904	-0.968174328
NPY6R	0.944330378	1.722171059	-0.47172718	1.047665794	-1.43187641	-0.316176969	0.263135726	-0.081331601	-1.23692985	0.527883613	-1.920971594	0.381022535	-0.66748457	0.025509385	2.692307927	1.066213868	-0.293479923	-0.703795661	-1.259741442	-1.584241245	-0.893547994	-0.758970463
NR1I2	-3.375693677	0.186902198	0.704200383	-0.301136431	0.255631302	-0.373973687	-2.839782796	-0.04502224	0.752779691	0.467295828	0.157888512	1.043008436	-1.977989099	0.252351635	-0.655420939	0.265383499	0.087700512	0.100633389	-0.864540704	0.045147158	0.649480255	0.367039498
NSUN4	0.867311087	-0.127165091	-0.965332861	-1.212383996	-1.646570199	0.948478417	1.11549943	0.287072612	-0.311521872	-0.413182374	-0.267347273	0.009687653	0.583319277	-0.711665654	0.803452705	-0.223579256	0.761530076	-0.0885857	-0.33754243	1.746853441	-1.099522065	-0.031954659
NT5C	-0.320105425	-1.728770947	0.069084735	-0.158818503	0.123662982	-1.325950818	-0.023718306	-1.739983039	-0.311348866	1.386769327	0.597525238	1.781938802	-0.488721975	1.471246539	0.499386674	-0.790335616	0.142607682	0.261318898	-0.467626195	-0.408007374	-1.853829348	-2.099641191
NT5C3A	-1.883532623	0.058655509	0.833398111	-1.168651989	0.330033568	0.079212539	-1.876143016	-0.419041292	0.635347785	-0.042767555	0.044917139	0.326511082	-0.131336836	0.359380852	-0.505518154	0.768601826	0.338473577	1.359059142	1.604369826	-0.055934035	0.907601678	1.052474367
NTM	-0.849064009	-0.261703728	0.845594967	0.81294254	0.539586136	-0.198050172	2.506635574	0.892231003	-0.507539743	-0.49353895	0.299855607	-0.442686207	1.862326975	1.261681403	-0.515740382	0.036905766	0.659420536	0.149816252	0.826880003	-0.711395131	0.709972763	-0.312834213
NUDT12	-2.133187246	0.829010481	0.711356053	-0.815113769	0.717358378	-0.413567501	-0.589527993	-0.424257353	-0.228040398	-0.095348747	-1.066075624	0.632140825	-0.037350213	1.006403137	0.78662034	2.037430152	0.84825884	1.275037615	-0.676400505	1.51462992	0.355097866	0.857720043
NUDT16L1	-0.022553473	0.777176	0.436521628	-1.291513024	-0.278925263	-1.761675197	-0.880270217	-0.081218826	-0.976825739	0.234371268	-0.405078794	-0.106167005	0.011455922	-0.291102394	-0.794891803	0.184101897	-0.307095614	0.914965794	-0.28273384	-1.048876901	-1.351793473	0.360536001
OCIAD2	-0.901540347	0.317918859	0.906481346	-1.886944984	-0.568704882	-1.71674006	-2.916760282	-0.830263362	-0.819832409	0.217076821	-0.844808526	-0.874592605	1.242773065	0.223801908	-0.925551199	0.952847112	-1.38723564	-0.948952575	0.664870836	0.285554443	-0.599454319	0.124740206
OLR1	0.189596319	-0.116041969	-0.259661515	-0.264500371	-0.479786306	0.014648122	-0.148424214	-0.151553505	-0.44174903	-0.00982975	-0.023845304	-0.190019831	3.875876796	0.818019506	-0.477396771	-0.443771395	-0.525705056	-0.649208007	0.754137974	1.157201688	-0.096459571	-0.429043806
ORAI1	1.813708288	-0.232940023	-1.547496189	0.079455729	-1.126624637	-0.093725865	-0.526528191	0.445484204	-1.033021739	1.086256771	1.659994814	-1.092804992	0.6608463	-0.597138588	-1.830946027	-2.12020933	-1.406658362	-0.585073917	-0.124119257	0.703501593	-0.987890286	1.620758433
OTUD4	-0.259579254	0.223156429	0.21085127	0.521202523	0.562293086	1.098748636	0.579906507	0.820534077	1.677980243	-2.060382879	0.658785818	0.751332485	0.973398647	-0.521268211	-1.02300484	-0.466760552	0.660367453	-0.261771979	0.781111026	0.733324642	-0.684262634	-0.268124675
OTUD6B	-1.283041352	-0.048788336	-0.74037799	-0.600968662	0.250251975	0.372032154	1.2683384	0.149642169	0.901045991	-1.027683213	-1.331219138	-0.340635526	0.644689325	0.497634023	-1.710823994	-0.278405622	-0.156655092	0.213111945	2.16486025	2.489405438	-0.550730963	1.719861788
P2RY8	2.869609251	-0.529485783	-0.427170879	1.158195398	-0.391060454	2.851485083	-0.577341817	2.443416929	1.779032769	0.225323076	0.900265083	-1.319977566	-1.181576947	1.027049859	0.097917474	-0.062770216	1.22825087	0.915708971	0.87702362	-0.610624244	0.955004778	-1.096654741
PABPC1L	-1.638732709	-0.382934466	-0.004903239	0.84155351	0.590883106	-1.195242614	-1.951831563	0.135978244	1.007223073	-0.734803583	0.452790522	0.04055982	0.108688315	0.420028249	-0.892044455	-1.978347472	-0.284532678	-0.702027959	-1.1041826	0.513154755	-0.733139089	0.358891542
PAPOLG	0.28633018	0.854158161	1.374132606	-0.497786579	-0.565254208	0.374858576	1.590193004	1.170736794	-0.141405286	-0.992869723	-0.367190126	-1.440081159	1.084468432	0.030732475	-1.59234145	0.550327038	0.624348466	-0.05726997	2.021642375	0.786933469	-0.262492513	0.390722035
PARP2	-0.670216811	0.573121545	-0.88680379	-1.566047176	0.145435952	-0.366816177	2.961410908	0.630480734	-0.668069267	0.548648583	-0.683994018	-1.063247376	1.36248945	0.927816714	-2.172121724	-0.309652668	-0.272542019	0.497097598	-0.427699047	-1.077119917	-0.585276437	-0.381423834
PARVG	2.062133897	-0.715648801	-0.56123947	1.737375763	-0.166190476	1.350250942	-1.134739926	1.055282695	1.344618122	-0.353547326	0.097009126	-0.737681281	-0.43513386	0.316284889	0.765256717	-0.835167773	0.547439922	0.002288075	0.456275499	-0.98998282	0.963119802	-1.191808784
PBX1	-1.108361394	0.90886343	-0.126964167	0.447322285	-0.346913715	0.211646259	3.506966359	1.639145955	-1.467052714	0.597927867	0.316526243	-0.313210794	-1.383875602	-0.334783561	0.861698195	1.176211789	1.186237877	0.456688167	2.089230315	0.014325384	0.160853604	-1.497764966
PCIF1	0.662144016	-0.871477524	-1.237710227	-0.002188501	-1.483693238	0.157949292	0.304116108	-0.550148862	-0.478296374	0.809581204	1.106169285	-1.42477291	-1.293108957	0.014133372	-1.751247373	-1.235557416	-1.428545108	-0.53730963	-0.494489484	1.275270677	-1.900274483	-0.446810447
PCMTD2	-1.095740051	0.486135781	-0.783943657	0.416745455	-0.001083669	1.385554004	0.588927788	0.581420171	0.316103901	-1.545317952	-0.812720606	-1.558796611	0.033896674	0.278392112	-0.421964299	-0.076169656	0.162212474	-0.887464685	0.705667398	1.882673467	-0.475798555	0.490860426
PDE6C	3.042479065	-0.422168051	-0.160979046	1.511049834	-0.861267668	-0.67799466	-0.220338201	-0.554029193	0.126830053	-0.44348062	-0.005525021	-0.972668952	-0.179536317	0.999107114	0.20844875	0.466280087	-0.039382928	-0.125940957	-1.971580907	0.099418182	0.260838013	-1.162355431
PDE9A	-2.7389683	-0.764877829	0.412026386	0.087289762	1.191598862	-0.191766119	0.510700858	-0.040445903	2.133051849	0.306432524	-0.165375217	2.497704358	0.041291757	0.929321038	0.792410107	0.837943122	0.330823667	0.405773099	-0.802000211	-0.288778785	1.175721456	-1.803146627
PDGFRA	-0.883064731	1.749999644	-1.191175542	0.544196666	1.480556125	-0.260868283	1.971315466	0.329484409	-0.368990124	0.558016821	0.79377177	-0.653353425	-0.275341395	0.637067793	0.392386574	0.912773698	1.16705309	0.945408476	0.903208779	-0.967628755	1.889587378	0.182608617
PDK2	-1.704810547	1.185930817	-0.930677473	-0.995378316	-0.639979232	-1.760022282	0.806537221	-0.195252402	-0.804597801	1.887812919	-0.034740353	-0.6446273	-0.469074558	-0.385802957	0.734631519	1.663684982	-0.037910012	0.175256709	-0.952312175	2.013972214	0.207965725	-2.19387622
PDP1	-0.719510869	0.258287087	1.489494591	-0.124530311	1.892496183	0.171207302	0.09832184	-0.12938318	1.4787719	-1.249282706	0.416081006	1.389986378	-0.951312159	1.132755978	-1.82807763	-0.678238636	0.015151779	-0.213122011	0.430877304	1.863950468	0.530230913	1.245689592
PDRG1	-0.007858805	-0.195235598	-0.637678124	-0.973413405	-1.572480982	-1.101642437	0.987090224	-0.694546439	-1.369172051	-0.977019924	-1.285476151	-0.86594544	-0.500167177	0.288252307	-1.677891332	-1.214511932	-1.208929044	-0.559206672	-0.211662198	2.316440506	-1.209403112	0.404875896
PEX10	-0.090115895	1.308725635	-1.378555628	-1.257930376	-1.16390072	-0.048869443	-1.710109984	-0.486779663	0.437957561	-0.210727043	-1.634913689	0.149115813	-1.047782303	-0.595981592	-1.384374495	-1.010989476	-1.536191636	-1.099953537	-0.926199273	0.427396561	-1.950293607	0.49114762
PEX19	-2.530527097	1.027146469	-0.298748467	-0.422774839	-1.072561091	-0.767667591	1.803391033	-0.298304089	-0.092425698	0.449546072	-0.362909081	-0.618790721	-0.803815425	0.102674059	0.828190493	0.199717741	-0.41814227	-0.425272258	0.735678363	0.225605336	-1.779821276	0.923668164
PFAS	0.192646474	-0.369190721	-1.220974187	-0.387724978	1.605334888	1.111001336	-1.657774262	0.77901071	-0.215665123	-0.80227076	-0.478830386	0.35868217	2.303172316	-0.702949303	-1.299158858	-0.850639897	-0.814201484	0.768674792	-0.156806697	-0.418944009	-0.901414628	-0.551257345
PFDN4	-0.899606683	-0.032298915	-0.269784279	-1.492048703	-0.083676473	0.571021151	1.114569755	0.888819977	0.269957706	-1.178509331	-1.787412321	-2.257525769	0.152765058	0.168752893	-1.62627891	-0.867294652	-1.043192281	-0.558410223	0.37955496	1.83934708	-1.181419336	1.579708515
PFKM	-1.190652505	-0.590940935	-0.935916155	0.033049386	-0.781525529	0.216043371	2.857532718	1.564119828	-0.913287798	-0.073606152	-0.356735487	-0.18653545	1.894618531	-0.84012717	-0.736157862	-1.318868372	-0.537292601	-0.764912151	-0.343251883	2.030825839	-1.060775914	0.666586982
PGBD1	-0.634602703	-0.383385683	-0.330117946	1.149528978	-0.436284416	0.155334147	2.971430872	2.442027322	0.173337998	-0.949668414	-0.319295792	-0.597783753	0.361924737	0.830715541	0.439896619	-0.240291043	-0.090415837	-1.032885881	-1.938163136	-1.045697099	-0.140248798	0.79245119
PHACTR4	-2.389651094	1.345794106	0.611416456	-1.135595589	0.855017092	-0.509202433	-0.710251118	-0.918020094	-0.315647385	0.217488977	-0.322432358	-0.435604964	-0.666449244	-0.128235693	0.747334342	1.321102773	1.083408441	1.375673529	0.093563388	1.072768742	-1.726397972	-1.530488457
PHBP19	-0.61390316	-1.116938904	-0.059573619	-0.150294594	-0.510404846	0.507622774	-1.409617931	-0.143552098	0.632656132	-0.595099139	0.048070749	1.113150688	0.017243899	-0.27235772	-1.168305174	-0.870817537	-0.781414914	0.262168618	-0.795679365	0.355297027	-2.632424465	0.667815557
PHOX2B	0.022891682	-0.1764417	1.19535033	1.308738645	0.594438249	2.933672929	3.739503531	0.474056031	-0.97259776	-0.33457978	0.767167494	0.242983114	0.058510872	0.116061145	1.609438061	0.370781242	-0.591114216	1.006111291	-1.475826346	-0.952644742	-0.334365929	-1.386510714
PIWIL1	0.846878831	0.176984044	0.780978619	1.130682372	-0.642955547	-0.464980193	-0.522429859	0.100639496	0.372107581	-0.134840308	-0.140473197	-0.152698961	-0.461444389	-0.683485144	-0.361868403	-1.437314969	-0.694270092	-0.378504151	4.44282536	-0.043331865	-0.319660024	0.554693566
PKIB	-2.059985263	0.424010181	1.130134068	-0.262659521	0.608578325	-1.041496494	-2.745583154	-0.445177247	0.477417235	0.834437802	0.305865892	0.990314234	-0.902061357	0.350127682	1.158340125	1.543783869	0.668124783	1.479534719	0.613850693	-1.62213225	0.995176363	0.259906686
PKM	1.055411397	-1.452487768	1.001331877	0.699771181	-0.117514902	0.303166165	-1.310275792	-0.861379539	0.862442223	-0.255035093	0.15996542	1.198837523	2.1487978	0.702634937	-0.800697233	-2.432114316	-1.282881056	-0.903553255	0.105925292	-0.336386992	-0.683770103	0.27331405
PLCB4	-2.937300673	0.174245583	0.564011052	-0.61087195	0.319104253	-0.309682124	-0.351011935	-1.885165014	-0.001086854	0.849538971	-0.838144683	-0.029345293	-0.644968661	-0.101071798	0.830663477	0.243866375	0.836169967	-0.760533387	-0.491056413	0.750672622	0.235170071	0.87562962
PLCE1	-2.952333231	0.997235813	1.047528868	-0.539156144	0.44351701	-0.450958752	-0.7098547	-1.64201703	-0.38638709	1.479360506	0.528671597	0.571679422	-0.570080056	1.18690371	1.531241365	1.629196724	1.277208938	2.109955625	0.444282429	-0.741773974	0.8637344	-0.594187417
PLEKHA7	-2.419105323	0.406756616	0.777165584	-0.799568505	0.520314194	-0.575313164	-2.042654327	-0.900784567	0.348713037	-0.201317291	0.560504362	0.391856906	-0.982673145	-0.47418566	-0.015237885	1.820056788	-0.555906379	1.199555825	-0.173433477	0.48810362	1.356902738	-1.665396932
PLIN1	-0.062482733	0.290160501	0.187901421	-0.951124364	1.081014517	2.345414373	-0.045360459	-0.120490985	-0.831527342	4.489567476	2.884270132	0.160538342	-1.113050378	-0.368272149	1.641258415	1.554237235	-0.226727779	-0.688865227	-1.549319591	-1.51024074	0.644287932	-0.910177151
PLN	0.550398327	0.50330532	0.778543078	1.353077641	0.856417324	1.649955093	2.409764141	2.106511612	0.236857516	0.373290472	0.989181376	0.220424621	1.236559797	1.089445165	1.006645194	1.635506227	1.049906347	0.997097739	0.750335045	-0.925031461	-0.572399228	-0.849813572
PLXDC2	-0.004320486	1.398967303	0.176113508	0.089689647	0.871387125	-0.004582123	0.193556796	-1.158082804	0.021096185	-0.397818445	-0.237613797	-0.178795936	0.931961202	0.771299576	1.162295404	1.333164429	1.541656551	0.05988433	0.804903552	-1.507791352	1.226535974	-1.144801931
PLXNA3	-0.922261558	-1.762013493	-0.509164938	2.138590322	-0.90471868	-0.383630313	-1.381796858	-1.023353289	0.166503832	-0.869790403	0.548566808	0.85662828	0.575890367	0.603885497	-0.888735003	0.085568402	-1.314847497	-0.629004196	1.415594588	-1.140410963	-0.943765867	0.250341205
PMP22	0.551090263	1.081992974	0.664637395	1.283723842	1.373958572	1.230806416	1.982703352	1.539269622	0.266250138	0.323163421	1.440393121	0.166786873	1.442671599	0.66818412	-0.027399763	0.69822951	1.876509851	0.345684956	0.822687557	-0.892415578	1.414771514	-0.544688452
