Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18
PLCE1	-1.380917274	0.010901627	1.552809338	2.122811293	-1.830393081	0.303079714	-0.13923584	-0.151673317	-1.386004085	1.497676599	0.786677234	0.372900692	0.247409435	2.250555686	0.376052507	0.377384869	0.625310857	-1.191596669
PLEKHA7	0.632415248	0.16630969	0.968754884	1.813520549	0.425818052	-0.892052709	-0.40151636	-0.703227133	0.186833717	-0.011882604	0.611478184	1.052625305	0.162511343	0.74197255	-0.408069193	0.211580296	-1.178319263	-0.781328951
PLIN1	-0.320322243	0.157183584	-0.991649344	0.963668457	-2.002590541	1.405987237	1.346161601	0.137942742	1.369050688	0.626920027	-0.247793263	0.139591833	0.332893981	0.668258122	-0.036936341	-0.507853417	-0.110830213	0.640379557
PLN	-0.07026823	0.252977897	2.234921299	-0.536698815	0.369632093	-0.767772138	-0.947878269	2.901860013	0.119141301	-0.853649433	-0.296722198	0.062002529	-0.819436259	-0.805240073	-0.539287299	-0.62969233	-0.94809309	2.076932086
PLXDC2	-0.919984059	0.330685729	1.586187135	1.174682885	0.88000879	-1.377252731	-1.228217493	3.311872188	-0.804630529	-0.668860407	-0.206677942	0.259499817	-1.716211681	-1.200864484	-0.518451425	-0.910258404	1.228842288	0.793684001
PLXNA3	-0.431587624	0.7543993	0.054691952	-0.901414924	1.261126223	0.109783446	0.421667838	1.410746865	1.497617746	0.008098954	-0.349291958	1.722245298	-0.982993483	0.729280462	0.891165822	1.093496689	-0.478258034	1.434276592
PMP22	-0.163116869	0.308506751	0.844212542	-0.340134934	1.067166432	-1.931182956	-0.242470046	2.394942357	-1.738568274	-1.283391127	-0.079044652	0.158654761	-0.619483419	-1.777257423	-0.741159291	-0.20680124	-0.062436073	0.720867198
PNLIPRP2	-0.631672193	-0.209841201	1.038161143	0.860639817	0.27206129	-0.918670208	-0.034509185	0.263147493	1.872621341	-0.901698715	-0.762849401	-0.138637967	2.254250416	-1.257503829	1.065715932	0.375886678	-1.082061436	-0.909158373
POLD2	0.845219208	-0.277253528	-1.982569891	-2.174899076	1.128090358	0.294199915	0.226260778	-0.975638966	0.163800639	0.335760833	1.058331403	0.253397896	1.253374852	0.724173749	1.442134325	1.54292664	0.860195237	-1.037732231
POLG2	0.224899067	0.89128873	-0.79038701	0.108901291	2.394961269	-0.158027398	0.114482197	-1.191664359	-0.651354163	-0.489830237	-0.393985379	-0.404827952	-0.620313196	-1.438579772	-0.645813694	0.148730399	0.360135965	0.339968681
POLR2G	1.308781222	-0.028695805	-1.646298015	-1.763650436	1.498206407	-0.556037312	0.776726283	-0.271666422	0.046225849	-0.253381588	0.683029123	1.031878539	1.217811595	-0.329467647	0.335940046	1.229320157	0.266377559	0.824499117
POLR3D	0.413822652	0.542148163	-0.440559272	-1.070767735	2.00377895	1.003045862	1.282758909	1.155604147	-0.55401697	-0.248957838	-0.850496238	0.555502591	-0.698378002	1.933411217	0.502319248	0.221187062	0.837474142	0.841924021
PPAP2A	-0.911127338	-0.035582125	1.87092003	1.28650291	-0.03262062	0.30341112	-0.37514203	1.66509423	-0.300720495	0.863382576	0.60593056	1.20332655	0.324627936	1.113205585	-0.233243643	-0.868752769	-0.617493109	0.370949546
PPARGC1A	0.487325223	0.10463706	1.70933103	2.372296366	-0.894038055	-0.246692599	0.56605993	0.819067184	-1.017135622	-0.26254701	-0.288535508	-1.056812572	0.007074491	1.887856238	-0.718352584	-0.281940823	0.934662937	0.776985051
PPIF	0.794860114	0.346924071	-0.756753586	-0.986362994	0.492014611	-1.013853327	-0.604567904	-1.304762507	-0.572035948	-0.329529862	0.098632278	-0.241200303	0.685913233	0.575939088	0.552177464	0.512031748	0.922193038	-1.58915755
PPIH	1.043723321	-0.332991958	-1.455997751	-1.270979516	1.819642339	0.24216974	0.048401174	-1.763365165	-0.848727402	-0.269098828	-0.060310378	-0.171629529	1.274898991	-0.522277147	0.43175394	0.715813033	0.320043994	-0.811879608
PSAT1	1.167542263	-0.078157372	-0.428027416	-2.081785174	1.010436834	0.16357289	-0.215381202	-2.209562761	-0.604681468	0.239606738	-0.687830356	0.434678183	0.365777486	-0.607670406	-0.300442807	0.29553677	0.252888433	-3.253709788
PSEN1	-0.975421124	-1.085155559	1.008487949	1.030836248	-0.469886108	-0.037615756	0.356242467	0.736882353	-0.667414985	0.683003275	1.196172316	1.296836521	-0.194405794	1.892312642	1.412801303	0.239879466	0.686596074	1.074948768
PSMB5	2.101417961	-0.573606396	-1.194698416	-1.267680202	0.765149208	-1.331970207	-1.250009874	-0.056737178	-1.486523837	-0.239885232	0.522440731	0.311576035	0.145130875	0.139868992	1.932012109	-0.512054767	0.16797661	0.399007788
PSME4	0.519139819	0.442753296	-0.552023045	-1.45408794	1.147755241	0.646165561	-0.862200264	-1.806435907	-1.139177235	-0.471975043	-1.543954782	0.606290677	0.311146979	-0.309929931	1.496745358	-0.683101156	-0.234092691	-0.908649511
PSMG3-AS1	-1.768324986	-0.656199497	0.480694561	0.520693726	-0.861827408	0.622950956	0.234780045	0.053427247	0.32042105	1.297337264	0.807856627	0.299494073	0.612357386	0.080956076	-0.222527736	-0.1701918	-0.856194185	1.044245393
PSPH	0.613567488	0.687252895	-0.688513338	-1.050245963	1.628253736	0.086219588	-0.093349248	-0.625489814	-0.335860726	-0.976785679	-0.95759253	-0.110677324	0.201215607	-1.570283049	0.413727373	0.576250644	-0.26924667	-1.028482513
PTCHD1	-1.01471274	-0.860438794	1.545765386	-0.302131668	-1.979804145	-0.431091497	-0.195227679	2.356055423	0.585281174	-0.164182402	0.046383148	-0.284562953	-0.264628279	-0.55417183	0.026068148	-0.1945785	0.578525345	0.733900302
PTGES	0.679110079	1.408002807	-0.923431548	-1.139709579	0.012655266	-1.382104092	-1.430166141	-0.190301418	-0.963155984	0.097210148	1.873019867	-1.465964492	0.906686907	-0.869774827	-0.944360328	0.353259453	-0.530987393	-0.826155032
PTMS	2.059884036	-1.230545419	0.190435966	0.055361117	0.163650435	-0.655344263	-1.091921608	0.405045619	-1.099520403	0.59482937	0.984282595	-0.774227612	-1.137245539	0.355726198	0.094186613	-0.108309326	0.894425079	-0.033130347
PTPRC	-0.155056099	0.625628676	0.756835991	-0.551063317	0.268553724	-2.297926281	0.044603501	1.49241194	-1.996845903	-2.02396742	-1.026198318	-0.383430274	-0.695090693	0.152422504	-0.665916272	-0.461224229	-1.292466183	-0.49353417
PTPRG-AS1	-1.592735678	-0.18277345	-0.43479711	0.604050219	-2.476791589	0.952005204	0.695709381	0.078272105	-0.193898891	0.216838619	-0.05529376	0.243174112	0.057014717	0.371642674	-0.324732576	0.020277473	-0.288090004	-0.517342963
PTRH1	0.606965486	-0.229372811	-1.467777092	-2.348303225	0.304358117	-1.955971503	0.911953799	-0.478071971	-1.017683104	1.55779385	1.22534	-0.229638059	1.386542066	1.651601104	-0.135781943	0.772065993	1.464449337	0.161066792
PTTG1	1.299426043	0.399811097	-1.579121347	-2.487167672	0.459648675	0.401003551	-0.031363065	-2.227416021	-0.84812573	0.324816699	-0.636681132	-0.443300557	0.740116147	-0.4586946	0.415492531	-0.255286446	1.019280763	0.277083209
PTX3	-0.254529634	-1.773538372	0.015141997	-0.208441847	-0.980372982	-0.60169336	-0.343880086	0.319057978	0.048484951	-0.816699682	-0.287007627	-0.489105114	0.145020304	-0.431997955	-0.487657992	-0.21203003	3.386625731	0.391491092
PUF60	1.008309427	-0.244850475	-0.861571395	-1.171156783	1.459854236	-0.376227066	0.274350865	-0.564685466	-0.360873039	0.123810091	1.283964587	0.721216403	1.047385815	0.92084305	1.123329514	1.452615681	-0.229078966	1.221232788
PUS7L	0.018943168	0.631370568	-0.744378563	-0.057483427	1.735010654	-0.160567763	-0.075239393	-0.976131905	-1.519241578	-0.73583078	-0.564325994	-0.204047659	0.302939401	-0.501724141	-0.436258456	-0.091391175	0.058735621	-1.142084401
PYCRL	0.55282928	-0.148749291	-1.587315312	-1.850553845	1.454691011	0.207803394	0.531271207	-1.467113217	-0.308281425	1.182341078	1.405437981	0.590842861	1.127086012	0.867893817	1.657142371	0.842552744	0.608528602	0.523569277
PYHIN1	-1.044282219	-0.359365272	-1.618750147	0.504023358	-1.583665569	1.038656274	-0.043840918	0.377805608	-0.584974251	1.515844249	0.85415444	-0.435085906	-0.053313828	1.926735153	-0.388707989	-0.169823006	1.486579206	-0.388011811
QDPR	2.164846937	0.779114943	-0.726033886	-0.742508509	0.846910436	-0.360313407	0.253077895	0.694086457	-0.654075395	0.047572167	0.269952418	-0.172453762	1.340985862	-0.232613208	0.696046431	0.356373931	0.133751084	0.516498845
RAB14	0.877339118	-0.073577629	0.386323249	0.759999897	-0.548356246	-0.56145095	0.18584837	0.065438103	-0.481498114	0.40243079	1.266588915	0.516024582	1.532536357	2.19155212	-0.996186888	0.612289819	0.426508997	-0.859459247
RAB32	0.071387496	-1.86944733	-0.42291055	0.464159546	-0.524830911	0.61188192	0.8843961	0.145278866	-1.53685029	0.694312936	0.748130533	-0.038078899	1.905468543	1.274609393	0.348914094	0.870618188	1.258125706	-0.222593817
RAB39B	-0.893556112	0.205869571	1.43415224	0.575466986	-0.488468755	-0.098843313	0.035923548	0.74636089	-1.153324465	0.933351889	0.675121564	-0.478087038	-1.22106141	1.217313036	-0.225542724	-1.846135782	0.418292216	0.261556256
RACGAP1	1.398781231	1.007025224	-1.105778419	-1.918997905	1.371112731	0.069774899	0.157179812	-1.890416675	-1.317162178	0.012580466	-0.255641878	0.215062329	0.732618605	-0.784024963	-0.379784541	0.270786857	0.513619847	-2.090898584
RAD1	1.248818558	-0.104816007	-0.212591224	-1.086943197	0.448338707	-0.671413679	-0.663422787	-1.827528778	-1.596631396	-0.28630681	0.011379461	0.498176326	-0.213674724	-0.556151574	-0.356157065	-0.403226742	-0.519717015	-0.935706378
RAD50	1.315139213	0.77957494	0.711764696	-0.042883331	1.555305986	-0.376326434	-0.353101035	-0.748789151	-0.673966613	-0.580646011	-0.450865455	-0.903898407	-0.370247048	0.039009434	-0.23668492	-0.074841768	-0.683342293	0.691807253
RANBP17	-0.35897853	-2.654197173	-0.84522097	-0.90294614	-0.985559271	0.421962201	-0.646720671	-0.902067839	0.104568227	-0.248005561	-1.242420101	-0.77333725	0.233240733	0.127418815	0.613720911	0.081555606	0.583478357	-0.485376689
RAP1GDS1	2.098980215	-1.975013051	-0.531103683	-0.594172417	0.318147913	0.327666097	0.144626482	-0.792256919	-2.011184141	-0.818241887	-0.5002738	-1.237496464	0.94021251	0.087201769	-0.954464307	-0.114263788	0.541202502	-1.237185983
RAP2C	-0.076149388	0.669305805	0.753110924	-0.196480194	1.24156269	0.299854868	-1.494777989	-0.091977817	0.183508086	-1.426532959	-0.757719618	0.215754524	-0.234198931	-0.543832893	0.379161504	0.58028374	-2.216834989	-0.511463543
RASSF4	-0.786689408	0.928659984	-0.203134319	-0.56692839	0.263341297	-2.097093225	0.299279948	2.254630239	0.413649125	-1.245179525	-0.321737734	-0.178331079	-0.063665493	-1.444835334	0.482337206	-0.191700784	0.349317704	-0.895716636
RASSF5	-0.797420252	0.102001714	0.552250987	-0.616588374	-0.025194052	-0.766215255	-0.779090108	1.935815154	-1.293815705	-1.301908436	-0.351490994	-1.115297346	0.044097765	0.136663832	-0.683061246	-1.17609703	-0.631907561	-0.439837287
RBAK	0.802699502	0.337167593	-0.288536419	-0.349794118	1.488737411	-0.496717375	-1.054577553	-0.447023539	-0.467307814	-0.91760399	-0.370690284	-0.856106532	-0.63053751	-1.181854749	-0.436918825	-0.128992534	-1.050047398	-0.823386485
RBL1	0.542661929	2.272641281	-0.948277674	-1.16046924	1.607374709	0.713008983	1.5810592	-1.409284398	-0.465052906	-0.293828524	-0.503969397	0.812912138	1.151386371	-1.337134439	-1.151274305	1.246212968	-1.058416612	-0.600648234
RBM12	1.620494545	0.393408613	-0.214335922	-1.755602287	1.279589956	-0.191042874	-0.191267852	-1.222816488	-0.943670337	-0.545654545	0.481094376	-0.791159437	0.302335928	-0.570760504	0.026321319	-0.300460457	-0.495446552	-0.071605356
RDH11	0.936884685	-0.410497055	-0.446569878	-1.95926982	-0.19821134	-0.325609487	0.029879439	0.87149434	-0.354679242	0.776223893	-2.72E-04	0.593749783	-1.526478949	0.50992745	0.554218482	-0.647340983	0.577105486	-0.536690405
REEP3	-0.273950153	1.515360008	1.288110258	0.2708167	-0.581646979	0.042928605	-0.244837441	1.587139925	-0.70968179	1.28837945	-0.977034347	0.283968541	-0.602038848	-0.861380647	-0.151787127	-0.945317023	0.080177865	-1.223539829
REEP6	-1.117095367	0.253129231	-0.974465892	-1.236207085	2.216669272	0.479656012	2.806453329	-0.428769698	1.304253508	-0.439171369	1.644368623	1.236524941	0.018667404	-0.663712803	-1.307659029	0.112374659	2.858048378	0.200230891
REXO4	1.35962674	-0.508114488	-0.719814633	-1.42884329	1.182025407	0.183080598	0.334025055	-0.557650457	-0.121524015	0.808243398	2.3536342	0.170618591	2.646074381	0.694821501	1.915600765	1.662528994	0.787675269	-0.655871219
RFC2	0.911858247	0.131651471	-0.687773808	-1.959478629	0.983263711	0.422277897	0.36021444	-0.953258646	-0.335314897	0.590630974	0.386656679	0.650231299	1.290854128	0.185449451	1.742943924	0.60477475	0.765828534	-0.267505951
RHBDD1	0.05585217	-0.73760603	0.390386293	-2.093891983	1.893000988	0.675961666	0.842096179	-0.343085876	-0.177441216	-0.389923182	-0.517006961	1.432926393	1.808146134	1.310755777	0.42084535	1.571705234	0.461245088	-0.152726001
RHBDF1	0.45504953	0.533345973	-0.344389149	-0.792871024	-0.10559293	-0.993282809	0.461916092	1.040824554	0.809186915	0.049689178	0.138540271	0.607740384	-0.420633656	0.596822181	1.043484072	0.228415686	-0.747000569	2.053296724
RHOBTB1	0.474683324	0.170004113	0.019974476	-0.946182178	0.454862865	-1.715445915	-0.577206008	0.448059269	0.943949728	-2.153463267	0.426176003	-0.830767369	0.483056397	-1.773403416	-1.408863407	0.819237018	-0.78967849	-1.094016191
RILPL1	0.934368919	0.85497589	-0.48417521	-0.974758744	1.787041949	-0.445701162	-1.090633463	1.090377509	0.829602988	-0.243595108	-0.878581569	-0.228806915	-0.795559971	-0.647072855	1.977342312	-0.680416834	0.594221357	-0.497985398
RIMS3	-1.739330043	-0.034613442	-0.065036782	0.862759517	-1.880022748	0.195153918	-0.010967931	0.290399435	-0.727153699	0.374939535	0.245374086	-0.007761415	-0.217153268	0.917355273	-0.221703831	-0.128709397	2.430866652	-0.457859974
RIPK2	0.43990773	1.084744859	-1.642409415	-1.818232049	1.808322507	-0.710841878	0.155482046	-1.424647217	-1.411193171	-0.134714813	-0.55936495	0.123132322	0.118012201	0.0432146	0.688968952	0.363820452	-0.456032148	0.317418144
RNASE1	-1.717802652	0.522804577	0.292710793	0.605316829	0.131951188	-0.343188431	-0.276444863	1.026916376	-1.312590362	-0.340849847	-0.64256554	0.827309872	0.998770357	1.591807417	0.278589398	-0.003509931	0.337544683	0.475860015
RNASEH1-AS1	-0.743372756	-0.609169766	-0.948544283	-1.233613459	2.191509167	0.49882426	0.361926958	-0.382869547	0.656097459	1.17513644	-0.007109532	0.37518152	-0.816085876	-0.497812986	0.88983775	-0.348702996	0.914175292	-0.790115894
RNF182	-0.415309492	4.584574743	-0.673808394	-0.056553532	2.077557212	-0.659257625	-0.18037061	0.463377176	1.619982542	-0.816276714	-0.702138473	-0.695837688	1.743583995	-0.644224827	-0.392210579	-0.634301237	-0.813728507	-0.780099828
RNF213	-0.992165739	0.611348822	-0.441567122	-0.743365869	0.801234735	0.419324014	0.578601721	0.556810141	0.576340723	0.291974807	0.056719533	0.054636813	0.835756968	1.753940907	-0.920785933	0.493920294	1.043755328	0.867135564
RNFT1	-0.045207264	0.508884919	1.011943217	0.014610554	2.166243063	-0.625346667	0.589608966	-0.942895527	-1.351514802	-0.602885902	0.207225425	-0.280982503	-0.042031195	-0.047166034	-0.253368173	0.35197856	-1.162481706	-0.832579205
RNLS	0.439513829	1.174360944	0.578185812	1.126664467	-1.379617154	0.459569637	-0.293157588	-1.50E-04	-1.526797126	-0.190102056	-0.551559192	-0.658603873	0.266721856	0.429601324	-0.922830256	-0.415286837	0.283189438	-0.97528481
RNPS1	1.563389502	-1.86E-04	-1.490733925	-1.050801854	1.568948472	-0.21858654	0.249153981	0.022201401	-0.415297573	-0.514582292	1.590783535	1.410349555	1.436753276	1.353036186	1.757359832	2.171173099	-0.27244952	1.192455218
RPP40	1.807268763	-0.631561558	-1.556314527	-1.713344917	2.22676033	-0.527261361	-0.34001505	-1.892927642	-0.936871147	-2.069786154	-0.46152521	0.242762533	0.591010107	-0.539225179	1.410340034	0.388472544	-0.173235555	-0.275988106
RPRD1B	1.634864495	1.458775749	-0.14235459	-0.742941173	2.64129818	-0.286142977	0.622980026	-0.933794039	-0.346571773	-0.425965797	0.241218804	-0.59978505	0.623996059	-1.196205144	-0.401768194	0.397810019	-1.670940588	-0.20582458
RPS6KA5	0.573149247	-0.335244976	0.56482457	0.810586534	1.076915742	0.263628744	-1.001551629	-0.722201694	-0.48616208	1.903658324	1.07324312	0.85382738	-1.016229685	0.919222028	-0.362542416	0.399374653	0.155800282	-0.624495527
RRM2	1.144755288	0.179147497	-1.067923284	-2.525233392	1.07554215	-0.139657066	0.705052555	-2.151531027	-0.640459842	-0.220199931	-0.436369036	0.06962388	1.009768425	-0.363550003	-0.332289895	-0.233498914	-0.61007022	-1.262848022
RTP3	-0.337170859	-0.251608674	-0.436854174	-0.008826923	-1.839922837	0.731278722	0.407107544	-0.40651757	-1.348588437	0.482196194	-0.033915224	-0.559388954	-0.033915224	1.893012553	0.406202028	-0.230813621	0.359953541	0.15474483
S100B	-1.054054632	-0.063781671	-0.541629083	0.278256652	1.796466719	-0.269615022	-0.078731273	1.192821457	-0.657567302	-0.238515532	-0.301752613	0.172913598	-0.839564174	0.439636893	-0.81957731	-0.052451104	-0.238583067	-0.02786478
SART3	1.705927463	0.381785401	-0.679162966	-0.897258044	2.60880642	-0.931787766	-0.385390677	-0.301888591	-0.028129556	-0.524057994	0.109801791	-1.142344546	1.471819027	-0.167523624	-0.172552161	0.222872624	0.554977419	-1.050774484
SBSN	-0.979737419	-0.228245776	0.250900987	-0.496772326	-0.528431663	1.007886267	0.724993796	0.556325148	0.48267267	0.438935958	-0.627030951	1.938851125	-0.645070164	0.918439307	-0.537913223	-0.421107045	-0.078661619	0.151412918
SCG2	-0.561938922	-0.800887093	-0.008712344	0.960772307	0.011586456	-0.35763205	-0.822254019	0.364162815	-0.188835972	-0.275505508	-0.336391782	-0.438612673	-0.375357211	-0.72169506	-0.526478429	-0.636229131	0.930333897	0.362590382
SCLY	0.351527253	-0.744541072	-0.599064717	-1.893741043	1.970477281	0.876067404	-0.016428148	-1.500674738	-0.864890416	-1.014819498	0.50901485	-0.793985396	1.03204048	-0.092388781	1.394296153	1.207889155	-0.057792474	-1.617100779
SCN11A	-0.73500559	-0.178980674	-0.927341025	0.735061181	-1.384485867	-0.297759034	0.015464946	0.327736577	1.170519687	-0.407494681	-0.356892066	-0.706979167	0.35013401	0.055294618	-0.620213465	0.050716767	-0.238215048	6.438101368
SCN7A	-0.813935556	-0.861416356	1.955451336	1.380702867	-0.927486403	-0.124015846	-0.210034612	1.796514236	-0.136902273	-0.22332114	-0.072242847	-0.103500742	-0.201877149	-0.217571164	-0.287002361	-0.244397481	-0.20812453	0.181235011
SCO1	0.466638365	-0.819654283	0.729888865	0.428064992	2.353202472	-1.608908677	-0.785441492	-0.278520396	0.203109518	-0.983143385	-0.378905916	0.267191525	-0.070372273	2.201545747	0.900630856	0.122817321	2.043965152	-0.764239675
SDCCAG3	2.443506162	-0.207807611	-1.085069785	-1.515172016	1.455436722	-0.19935102	0.119144453	-0.643152044	-0.35705794	1.919762859	1.213878882	-0.028068668	1.474535284	0.074503987	0.520497122	1.528872415	0.717844483	-1.786628644
SEC11C	-0.620797263	0.190427301	1.558617207	-1.409328612	-0.688316432	-0.844093529	-1.053633082	-0.358239091	-1.190052645	-1.569637863	0.667457058	-0.892525354	0.035089667	0.385845852	-0.303277697	0.564273454	0.54332119	0.292483586
SEMA3E	-0.185527161	-1.137803245	0.264241552	0.624776957	-1.189433422	-0.653107314	-1.327225563	0.708101675	0.812521586	0.03398073	0.061144215	0.730210707	1.611088518	-0.364897198	-0.485869547	0.246312235	0.332763127	-0.070622511
